type,ingredients,alcohol_content,volume,awards,additional_info,product_introduction,pairing_food,brewery,address,website,contact_info,name
과실주,산머루,11.5%  ,375ml,,,"로제와인에 어울리는 색과 맛, 향을 가진 술이다. 스위트라고 하지만 단맛이 지나치게 강하지 않아 누구나 쉽게 즐길 수 있는 술이며 무겁지 않고 가볍게 한 잔 할 수 있는 와인이다. 첫 맛은 강하지만 여운이 길지 않고 깔끔하다. 약간 단맛이 있는 음식 또는 불고기와 잘 어울린다.",불고기와 페어링하면 좋다.,수도산와이너리,경상북도 김천시 증산면 금곡리 226-1번지,https://smartstore.naver.com/sdsmeru/profile,,산머루 크라테 로제
과실주,청수 100%,12%  ,750ml,"2019 대한민국 우리술품평회 과실주 최우수상, 2015, 2016, 2018 아시아 와인트로피 금상 수상",,"시나브로 화이트는 우리나라 토종 청포도 품종인 ‘청수’를 수확해 정통 화이트와인 양조방식을 적용해 생산하는 술이다. 아름다운 골드빛을 가진 화이트 와인이다. 첫 향부터 밸런스가 잘 이뤄진 청포도향은 물론 사과향, 복숭아향까지 같이 느껴진다. 맛에서는 입맛을 자극하는 새콤함부터 마지막에 감미로운 느낌을 주는 달콤함과 타닌감 및 오크통에서 나오는 진한 맛보다는 좋은 청포도를 맑은 곳에서 잘 발효시켰다는 이미지다.","단맛이 다소 있지만, 산미가 좋아 식중주로도 가능하다. 다만 육류보다는 자극성이 적은 흰살생선을 추천하며, 이왕이면 고추장, 된장으로 요리된 것보다는 간장 베이스로 옅은 양념의 음식이 좋을 것이다.",불휘농장,충북 영동군 심천면 약목리 584-2,,,시나브로 청수 화이트
과실주,캠벨얼리,12%  ,750ml,"시나브로 화이트 골드와인 금상, 한국와인베스트셀렉션 대상, 2016년 로제와인과 레드 드라이 와인, 레드 스위트 와인으로 금상, 은상 수상",,"시나브로 레드 드라이와인은 한국인이 식용으로 가장 선호하는 포도 품종인 캠벨얼리를 사용하여 만든 한국와인이다. 갬벨얼리로 향조하여 특유하고 풍부한 과일 향과 부드러움을 느낄 수 있는 드라이한 와인이다. 브랜드명 시나브로는 나도 모르는 사이 조금씩이라는 순우리말로 소비자가 시나브로 반하게 되는 매력적인 와인을 만들자는 와이너리의 소망을 담고 있다. 맑은 포도의 색 자체를 그대로 보여주며 이름 그대로 단맛이 적은 드라이한 맛을 그대로 가지고 있지만, 부드러운 목 넘김을 가지고 있어서 밸런스가 잘 맞는다.","후미는 길지 않지만, 오히려 이런 부분이 깔끔하게 떨어진다고 평하는 전문가도 있다. 아귀찜, 꽃게무침 등 다소 매운 맛이 있는 해산물과 즐긴다면, 매운맛을 균형 있게 잡아줄 것이라고 보인다.",불휘농장,충북 영동군 심천면 약목리 584-2,,,시나브로 레드 드라이
과실주,오미자,8%  ,750ml,,2016 찾아가는 양조장,"친환경 오미자를 샤르망 방식으로 만든 천연탄산의 오미자 스파클링 와인이다. 오미자, 복숭아, 라일락의 꽃향이 풍부하게 느껴진다. 당도가 적고 산도가 높으며 가벼운 바디감을 지니고 있다. 분홍색을 띠고 섬세한 스파클링이 올라온다. 입 안에서 느껴지는 신선한 산미와 탄산의 터치가 조화를 이루는 깔끔한 와인이다.","피자 ,오리요리와 잘 어울린다.",오미나라,경북 문경시 문경읍 새재로 609,http://www.omynara.com/,,오미로제 연
과실주,캠벨얼리 포도,10%  ,375ml,,,"이름 그대로 남편이 아내를 위해 만든 와인으로, 영동 월류봉 자락에서 3대째 재배중인 토착 품종 &quot;캠벨얼리&quot;를 숙성하여 만들었다. 체리와 딸기, 장미, 허브향 등의 향이 풍부하게 느껴지며 후미에 민트향이 깔끔한 맛을 준다. 시그니쳐기술을 이용해 알콜도수를 10도로 낮추고 포도의 풍미는 극대화하여 당도, 탄닌, 바디감이 균형을 이룬다.","양념치킨, 양념불고기와 잘 어울린다.",월류원,충북 영동군 황간면 남성동3길 4-14,https://shopping.naver.com/fresh/traditionalalcohol/stores/100235003,,오드린 베베마루 아내를 위한
과실주,사과,6%  ,750ml,,,"은은한 사과향이 묻어나오는 스파클링 사과와인으로, 제조시 설탕이나 효모를 넣지 않고 과일 자연 그대로의 효모로 발효시킨다. 야생효모들이 천천히 발효하며 천연탄산과 사과껍질의 향의 독특함을 만들어낸다. 인위적인 모든 것을 빼고 자연이 주는 그대로의 사과 와인을 느낄 수 있다. 가벼운 바디감과 천연 기포의 청량감이 뛰어나며, 신맛과 단맛 역시 조화롭다.","훈제연어 부르게스타, 돼지고기, 피자, 샐러드, 스파게티와 잘 어울린다.",작은알자스,충북 충주시 엄정면 도자기길 32,https://shopping.naver.com/fresh/traditionalalcohol/stores/100308760,,레돔 시드르
과실주,캠벨얼리 포도,12%  ,750ml,,,"""그랑티그르CE2002와인""은 제조사 ""월류원""에서 생산하는 최고등급의 와인이다. 당분을 추가하지 않는 순수포도발효를 원칙으로 탄생한 이 와인은 지금까지 캠벨이 가지고 있는 탄닌감의 부재, 부정적 폭시플레버향, 낮은 당도를 극복한 한국형 스틸와인이다. 무가당원칙으로도 12%라는 높은 알코올을 만들 수 있었던 방법은 주류면허지원센터의 ""포도 머스트를 동결 후 해동 처리하는 농축 과실주 제조방법""(특허등록 제 10-1043585호)을 이용하여 캠벨의 단점을 모두 제거하였기 때문이다. 출시와 동시에 와인품평회에서 좋은 성적을 거둠과 동시에 소비자에게도 호응을 받고 있는 제품이다.","캠벨포도 특유의 맑고 청아한 색을 가지고 있는 와인이다. 단맛은 적지만, 특유의 향과 잔잔한 물결과 같은 목 넘김을 가지고 있다. 탄닌감이 적어서 진한 육류보다는 산채 한정식과 같은 다양한 나물 요리가 잘 어울릴 것이다.",월류원,충북 영동군 황간면 남성동3길 4-14,https://shopping.naver.com/fresh/traditionalalcohol/stores/100235003,,그랑티그르 CE2002
과실주,"캠벨얼리 포도, 오미자",12%  ,750ml,,,"""그랑티그르M1988와인""은 제조사 ""월류원""에서 생산하는 최고등급의 와인이다. 당분을 추가하지 않는 순수포도발효를 원칙으로 탄생한 이 와인은 지금까지 캠벨이 가지고 있는 탄닌감의 부재, 부정적 폭시플레버향, 낮은 당도를 극복한 한국형 스틸와인이다. 무가당원칙으로도 12%라는 높은 알코올을 만들 수 있었던 방법은 주류면허지원센터의 ""포도 머스트를 동결 후 해동 처리하는 농축 과실주 제조방법""(특허등록 제 10-1043585호)을 이용하여 캠벨의 단점을 모두 제거하였기 때문이다. 여기에 오미자를 브랜딩하여 제조사 월류원만의 독창적인 한국와인의 맛을 완성하였다.","캠벨포도 특유의 맑고 청아한 색을 가지고 있는 와인이다. 다섯 가지 맛을 자아내는 오미자가 들어가 매우 독특한 끝 맛이 난다. 단맛은 적지만, 특유의 향과 잔잔한 물결과 같은 목 넘김을 가지고 있다. 탄닌감이 적어서 진한 육류보다는 산채 한정식과 같은 다양한 나물 요리가 잘 어울릴 것이다.",월류원,충북 영동군 황간면 남성동3길 4-14,https://shopping.naver.com/fresh/traditionalalcohol/stores/100235003,,그랑티그르 M1988
과실주,"포도(캠벨얼리, MBA, 산머루)",14%  ,750ml,,,"자연주의 수제 와인을 생산하고 있는 예인화원에서는 자연 그대로의 맛을 전달하고자 포도 100%로만 와인을 빚고 있다. 알코올 도수는 14도이며 짙은 루비색을 띈다. 블랙베리향, 검은 과실향, 오리엔탈 스파이스의 미디엄 바디로 부드럽고 감칠맛이 있으며, 우아하고 긴 여운이 인상적인 와인이다. 진한 포도의 맛과 향이 그대로 농축돼있는 와인이다. 조금은 탁하지만 포도의 원액을 그대로 느낄 수 있는 색을 가지고 있으며, 시트러스 계열의 상큼한 산미가 뒤따라 온다. 단맛은 적지만, 목 넘김에서 올라오는 포도향이 기분을 좋게 한다.","긴 후미는 아니지만, 경쾌하고 자연스러운 한국와인 특유의 신선함이 살아있다. 시트러스 계열의 상큼 맛이 좋은 만큼 입맛을 돋우는 식전주로 추천한다.",예인화원,경북 경주시 남산순환로 10,https://yeinwinerywine.modoo.at/,,남산애 레드와인
과실주,"포도(캠벨얼리, MBA, 산머루)",18.5%  ,750ml,,,"수제와인을 생산하고 있는 예인화원에서는 자연 그대로의 맛을 전달하고자 포도 100%로만 와인을 빚고 있다. 알코올 도수는 18.5도이며 짙은 루비색을 띈다. 블랙베리향, 검은 과실향, 오리엔탈 스파이스의 미디엄 바디로 부드럽고 감칠맛이 있으며, 우아하고 긴 여운이 인상적인 와인이다. 진한 포도의 맛과 향이 그대로 농축돼 있는 와인이다. 조금은 탁하지만 포도의 원액을 그대로 느낄 수 있는 색을 가지고 있으며, 시트러스 계열의 상큼한 산미가 뒤따라 온다. 단맛은 적지만, 목 넘김에서 올라오는 포도향이 기분을 좋게 한다.","긴 후미는 아니지만, 경쾌하고 자연스러운 한국와인 특유의 신선함이 살아있다. 시트러스 계열의 상큼 맛이 좋은 만큼 입맛을 돋우는 식전주로 추천한다.",예인화원,경북 경주시 남산순환로 10,https://yeinwinerywine.modoo.at/,,남산애 포트와인
과실주,"복분자, 주정, 정제수, 설탕 등",16%  ,700ml,,,"내장산은 단풍으로 수려한 장관을 펼쳐놓기로 유명한 지역이지만, 내장산의 복분자역시 뒤쳐지지 않을 만큼 붉기로 유명하다. 이 내장산에서 오직 복분자로 승부하는 과실주를 생산하는 내장산 복분자 영농조합의 한국형 와인 내장산복분자주 지통1호. ""복분자"" 전문가로써, 전통적인 가양주 비법과 양조기법을 병행하여 한국형 와인의 입지를 다지고 있는 곳에서 제조된 술이다. 내장산복분자영농조합에서는 청정의 자연을 자랑하는 내장산 일대에서 재배하는 복분자만을 엄선하여 술을 빚고 있으며, 복분자의 특징을 최대한 살려서 한국형와인을 생산하고 있다. 복분자의 전문가들 답게 오직 복분자로 승부를 보는 그들의 방식에서 그 술 맛을 짐작할 수 있다.",산뜻하게 올라오는 달콤한 과실향이 좋고 단맛은 적으나 적절한 산미와 쓴맛이 있고 아주 약한 타닌이 입안을 자극시킨다. 소고기와 잘 어울린다.,내장산 복분자 영농조합,전북 정읍시 북면 장학 1길,https://shopping.naver.com/fresh/traditionalalcohol/stores/100083195,,내장산 복분자주 지통1호
과실주,참다래,8%  ,375ml,2015 대한민국 우리술품평회 장려상,,"다래와인은 20℃를 넘지 않는 저온발효를 통해서 숙취의 주범인 메탄올과 아세트 알데이드를 줄이고 최고의 와인을 빚고 있다. 참다래에 풍부한 유기산, 스트르산 등의 특유의 상큼함이 고스란히 와인에 녹아 멋진 밸런스를 갖추고 있다. 또한 참다래 특유의 과일향이 어우러진 아로마와 저온발효와 저온숙성을 통해 생성되는 휘발성 에스테르가 훌륭한 부케를 형성하여 황금빛 와인에 풍미를 더하고 있다. 다래와인 3004는 2015년 대한민국 우리술품평회 과실주 부문에서 장려상을 수상한 제품으로 알코올 도수 8%로 부담없이 즐길 수 있는 제품이다.",진한 황색 빛깔의 술로 푹 익은 다래에서 나는 진한 과실향이 올라온다. 입에 넣으면 점도 있으면서 묵직하게 입 안 전체를 채우고 단맛과 신맛의 조화가 잘 갖춰져 있다. 목넘김이 매우 부드럽고 먹고 난 후에 잡맛이 없이 깔끔하다. 소고기 구이와 잘 어울린다.,오름주가,경상남도 사천시 미룡길 31-20,,,다래와인 3004
과실주,참다래,12%  ,750ml,,,다래와인은 20℃를 넘지 않는 저온발효를 통해서 숙취의 주범인 메탄올과 아세트 알데이드를 줄이고 최고의 와인을 빚고 있다. 참다래에 풍부한 유기산 특유의 상큼함이 고스란히 와인에 녹아 멋진 밸런스를 갖추고 있다. 또한 참다래 특유의 과일향이 어우러진 아로마와 저온발효와 저온숙성을 통해 생성되는 휘발성 에스테르가 훌륭한 부케를 형성하여 황금빛 와인에 풍미를 더하고 있다. &quot;다래와인 7004D&quot;는 참다래를 충분히 발효하여 알코올 함량이 12%로 단맛이 없으며 유기산이 강하게 느껴지고 뒷맛이 깔끔한 특징이 있다. 드라이와인으로 조금 차게해서 마시면 최적의 맛을 느낄 수 있다.,맑은 담황색을 가지고 있으며 처음 발효향이 강하게 올라오기 때문에 시음하기 전에 산소와의 접촉을 많이 하고 시음하는 것이 좋은 술이다. 단맛이 거의 없고 산미가 술 맛 전체를 이끌어간다. 목넘김은 깔끔하고 술이 전체적으로 가볍다. 스파게티와 같은 면 요리와 잘 어울린다.,오름주가,경상남도 사천시 미룡길 31-20,,,다래와인 7004D
과실주,참다래,8%  ,750ml,,,"다래와인은 20℃를 넘지 않는 저온발효를 통해서 숙취의 주범인 메탄올과 아세트 알데이드를 줄이고 최고의 와인을 빚고 있다. 참다래에 풍부한 유기산 특유의 상큼함이 고스란히 와인에 녹아 멋진 밸런스를 갖추고 있다. 또한 참다래 특유의 과일향이 어우러진 아로마와 저온발효와 저온숙성을 통해 생성되는 휘발성 에스테르가 훌륭한 부케를 형성하여 황금빛 와인에 풍미를 더하고 있다. &quot;다래와인 7004S&quot;는 참다래의 달콤함과 감미로운 향, 산뜻한 풍미를 지니고 있고 알코올 도수 8%로 부담없이 즐길 수 있는 제품이다.",맑은 황금색을 가지고 있으며 달콤하고 묵직한 향을 느낄 수 있다. 시음하기 전에 산소와의 접촉을 많이 하고 시음하는 것이 좋다. 단맛과 신맛이 잘 조화되어 있으며 산미로 인해 술맛이 매우 깔끔하게 느껴진다. 음식과 함께 편하게 먹을 수 있는 테이블 와인으로 적합하다.,오름주가,경상남도 사천시 미룡길 31-20,,,다래와인 7004S
